event_class,event_role,source_file,label,task_idx,phase,strength,event_rule
b54s_block_matched_lag_shifted_phi,timing_control,b5_4s_specificity_audit,P3,87.0,-0.2380269256379302,0.28306353587019845,lag-shifted phi memory sign-switches matched to +eta label/block counts
b54s_block_matched_lag_shifted_phi,timing_control,b5_4s_specificity_audit,P3,123.0,0.18672615261126413,0.2262887587227585,lag-shifted phi memory sign-switches matched to +eta label/block counts
b54s_block_matched_lag_shifted_phi,timing_control,b5_4s_specificity_audit,P3,140.0,-0.027986489475850126,0.18021519685618548,lag-shifted phi memory sign-switches matched to +eta label/block counts
b54s_block_matched_lag_shifted_phi,timing_control,b5_4s_specificity_audit,P3,156.0,-0.020427967285077342,0.028294729516793418,lag-shifted phi memory sign-switches matched to +eta label/block counts
b54s_block_matched_lag_shifted_phi,timing_control,b5_4s_specificity_audit,P3,162.0,0.02644087623629053,0.126077237055878,lag-shifted phi memory sign-switches matched to +eta label/block counts
b54s_block_matched_lag_shifted_phi,timing_control,b5_4s_specificity_audit,P3,246.0,0.05700462295719021,0.09478507556301569,lag-shifted phi memory sign-switches matched to +eta label/block counts
b54s_block_matched_lag_shifted_phi,timing_control,b5_4s_specificity_audit,P3,265.0,-0.06958419647301309,0.3357279073483185,lag-shifted phi memory sign-switches matched to +eta label/block counts
b54s_block_matched_lag_shifted_phi,timing_control,b5_4s_specificity_audit,P3,275.0,0.03091032736271196,0.1431495539296097,lag-shifted phi memory sign-switches matched to +eta label/block counts
b54s_block_matched_lag_shifted_phi,timing_control,b5_4s_specificity_audit,P3,322.0,-0.20699949632986997,0.3404376407738821,lag-shifted phi memory sign-switches matched to +eta label/block counts
b54s_block_matched_lag_shifted_phi,timing_control,b5_4s_specificity_audit,P3,322.0,-0.20699949632986997,0.3404376407738821,lag-shifted phi memory sign-switches matched to +eta label/block counts
b54s_block_matched_lag_shifted_phi,timing_control,b5_4s_specificity_audit,P3,353.0,0.2074842977016571,0.28664144835738214,lag-shifted phi memory sign-switches matched to +eta label/block counts
b54s_block_matched_lag_shifted_phi,timing_control,b5_4s_specificity_audit,P3,371.0,-0.03121531264610114,0.33844935044640745,lag-shifted phi memory sign-switches matched to +eta label/block counts
b54s_block_matched_lag_shifted_phi,timing_control,b5_4s_specificity_audit,P3,379.0,0.0030008495584142314,0.16481736305850322,lag-shifted phi memory sign-switches matched to +eta label/block counts
b54s_block_matched_lag_shifted_phi,timing_control,b5_4s_specificity_audit,P3,387.0,-0.10434935007915823,0.18425710817357677,lag-shifted phi memory sign-switches matched to +eta label/block counts
b54s_block_matched_lag_shifted_phi,timing_control,b5_4s_specificity_audit,P3,401.0,0.25441431749846405,0.35940967991264317,lag-shifted phi memory sign-switches matched to +eta label/block counts
b54s_block_matched_lag_shifted_phi,timing_control,b5_4s_specificity_audit,P4,46.0,-0.1940817396526451,0.26952935650221266,lag-shifted phi memory sign-switches matched to +eta label/block counts
b54s_block_matched_lag_shifted_phi,timing_control,b5_4s_specificity_audit,P4,77.0,0.25492530754474796,0.37772143720071283,lag-shifted phi memory sign-switches matched to +eta label/block counts
b54s_block_matched_lag_shifted_phi,timing_control,b5_4s_specificity_audit,P4,110.0,-0.17166769416349897,0.28627286553954157,lag-shifted phi memory sign-switches matched to +eta label/block counts
b54s_block_matched_lag_shifted_phi,timing_control,b5_4s_specificity_audit,P4,136.0,0.006495893145842008,0.11356256825245677,lag-shifted phi memory sign-switches matched to +eta label/block counts
b54s_block_matched_lag_shifted_phi,timing_control,b5_4s_specificity_audit,P4,145.0,-0.18424470879961555,0.3109892449788112,lag-shifted phi memory sign-switches matched to +eta label/block counts
b54s_block_matched_lag_shifted_phi,timing_control,b5_4s_specificity_audit,P4,162.0,0.18766935824180503,0.27754507502376424,lag-shifted phi memory sign-switches matched to +eta label/block counts
b54s_block_matched_lag_shifted_phi,timing_control,b5_4s_specificity_audit,P4,193.0,-0.16330800653532174,0.1724822080820261,lag-shifted phi memory sign-switches matched to +eta label/block counts
b54s_block_matched_lag_shifted_phi,timing_control,b5_4s_specificity_audit,P4,215.0,0.17018161966766812,0.31333405447717994,lag-shifted phi memory sign-switches matched to +eta label/block counts
b54s_block_matched_lag_shifted_phi,timing_control,b5_4s_specificity_audit,P4,224.0,-0.06367902830428965,0.2017687325959702,lag-shifted phi memory sign-switches matched to +eta label/block counts
b54s_block_matched_lag_shifted_phi,timing_control,b5_4s_specificity_audit,P4,235.0,0.061162070738136884,0.2108737315791897,lag-shifted phi memory sign-switches matched to +eta label/block counts
b54s_block_matched_lag_shifted_phi,timing_control,b5_4s_specificity_audit,P4,252.0,-0.016763319766985724,0.10950873391869771,lag-shifted phi memory sign-switches matched to +eta label/block counts
b54s_block_matched_lag_shifted_phi,timing_control,b5_4s_specificity_audit,P4,252.0,-0.016763319766985724,0.10950873391869771,lag-shifted phi memory sign-switches matched to +eta label/block counts
b54s_block_matched_lag_shifted_phi,timing_control,b5_4s_specificity_audit,P4,252.0,-0.016763319766985724,0.10950873391869771,lag-shifted phi memory sign-switches matched to +eta label/block counts
b54s_block_matched_lag_shifted_phi,timing_control,b5_4s_specificity_audit,P4,290.0,0.00554271357926947,0.3265819674468773,lag-shifted phi memory sign-switches matched to +eta label/block counts
b54s_block_matched_lag_shifted_phi,timing_control,b5_4s_specificity_audit,P4,290.0,0.00554271357926947,0.3265819674468773,lag-shifted phi memory sign-switches matched to +eta label/block counts
b54s_block_matched_lag_shifted_phi,timing_control,b5_4s_specificity_audit,P4,302.0,-0.0651430404390683,0.378914206414224,lag-shifted phi memory sign-switches matched to +eta label/block counts
b54s_block_matched_lag_shifted_phi,timing_control,b5_4s_specificity_audit,P4,356.0,-0.24719695184990115,0.32276652167172865,lag-shifted phi memory sign-switches matched to +eta label/block counts
b54s_block_matched_lag_shifted_phi,timing_control,b5_4s_specificity_audit,P4,356.0,-0.24719695184990115,0.32276652167172865,lag-shifted phi memory sign-switches matched to +eta label/block counts
b54s_block_matched_lag_shifted_phi,timing_control,b5_4s_specificity_audit,P4,356.0,-0.24719695184990115,0.32276652167172865,lag-shifted phi memory sign-switches matched to +eta label/block counts
b54s_block_matched_lag_shifted_phi,timing_control,b5_4s_specificity_audit,P5,24.0,0.12767227240703305,0.14700164632271323,lag-shifted phi memory sign-switches matched to +eta label/block counts
b54s_block_matched_lag_shifted_phi,timing_control,b5_4s_specificity_audit,P5,24.0,0.12767227240703305,0.14700164632271323,lag-shifted phi memory sign-switches matched to +eta label/block counts
b54s_block_matched_lag_shifted_phi,timing_control,b5_4s_specificity_audit,P5,24.0,0.12767227240703305,0.14700164632271323,lag-shifted phi memory sign-switches matched to +eta label/block counts
b54s_block_matched_lag_shifted_phi,timing_control,b5_4s_specificity_audit,P5,24.0,0.12767227240703305,0.14700164632271323,lag-shifted phi memory sign-switches matched to +eta label/block counts
b54s_block_matched_lag_shifted_phi,timing_control,b5_4s_specificity_audit,P5,48.0,0.24912843672891838,0.3453068324629003,lag-shifted phi memory sign-switches matched to +eta label/block counts
b54s_block_matched_lag_shifted_phi,timing_control,b5_4s_specificity_audit,P5,62.0,-0.16665887089731143,0.19038069316236864,lag-shifted phi memory sign-switches matched to +eta label/block counts
b54s_block_matched_lag_shifted_phi,timing_control,b5_4s_specificity_audit,P5,109.0,0.041931101045918046,0.2031011808116802,lag-shifted phi memory sign-switches matched to +eta label/block counts
b54s_block_matched_lag_shifted_phi,timing_control,b5_4s_specificity_audit,P5,131.0,-0.03071330174379086,0.09460353319279768,lag-shifted phi memory sign-switches matched to +eta label/block counts
b54s_block_matched_lag_shifted_phi,timing_control,b5_4s_specificity_audit,P5,131.0,-0.03071330174379086,0.09460353319279768,lag-shifted phi memory sign-switches matched to +eta label/block counts
b54s_block_matched_lag_shifted_phi,timing_control,b5_4s_specificity_audit,P5,151.0,0.07965783804757309,0.09163518770903421,lag-shifted phi memory sign-switches matched to +eta label/block counts
b54s_block_matched_lag_shifted_phi,timing_control,b5_4s_specificity_audit,P5,159.0,-0.10355124148098227,0.1430891168704956,lag-shifted phi memory sign-switches matched to +eta label/block counts
b54s_block_matched_lag_shifted_phi,timing_control,b5_4s_specificity_audit,P5,174.0,0.1508643136030055,0.27896773993483653,lag-shifted phi memory sign-switches matched to +eta label/block counts
b54s_block_matched_lag_shifted_phi,timing_control,b5_4s_specificity_audit,P5,203.0,-0.21104745300881897,0.2315978161851495,lag-shifted phi memory sign-switches matched to +eta label/block counts
b54s_block_matched_lag_shifted_phi,timing_control,b5_4s_specificity_audit,P5,220.0,-0.13618441966822592,0.17189373818707093,lag-shifted phi memory sign-switches matched to +eta label/block counts
b54s_block_matched_lag_shifted_phi,timing_control,b5_4s_specificity_audit,P5,243.0,0.09647319987592973,0.2142455703594498,lag-shifted phi memory sign-switches matched to +eta label/block counts
b54s_block_matched_lag_shifted_phi,timing_control,b5_4s_specificity_audit,P5,337.0,-0.023320193995416794,0.31783349867647764,lag-shifted phi memory sign-switches matched to +eta label/block counts
b54s_block_matched_lag_shifted_phi,timing_control,b5_4s_specificity_audit,P5,343.0,0.02543043133269604,0.1319128427865745,lag-shifted phi memory sign-switches matched to +eta label/block counts
b54s_block_matched_lag_shifted_phi,timing_control,b5_4s_specificity_audit,P5,348.0,-0.0007657839918495252,0.1558266029576612,lag-shifted phi memory sign-switches matched to +eta label/block counts
b54s_block_matched_lag_shifted_phi,timing_control,b5_4s_specificity_audit,P5,381.0,-0.22120148277977156,0.26695559586699175,lag-shifted phi memory sign-switches matched to +eta label/block counts
b54s_block_matched_lag_shifted_phi,timing_control,b5_4s_specificity_audit,P5,381.0,-0.22120148277977156,0.26695559586699175,lag-shifted phi memory sign-switches matched to +eta label/block counts
b54s_block_matched_lag_shifted_phi,timing_control,b5_4s_specificity_audit,P5,381.0,-0.22120148277977156,0.26695559586699175,lag-shifted phi memory sign-switches matched to +eta label/block counts
b54s_block_matched_lag_shifted_phi,timing_control,b5_4s_specificity_audit,P5,392.0,0.13859234435869194,0.3421828556538185,lag-shifted phi memory sign-switches matched to +eta label/block counts
b54s_block_matched_lag_shifted_phi,timing_control,b5_4s_specificity_audit,P6,28.0,0.05041538301687987,0.15859399600673135,lag-shifted phi memory sign-switches matched to +eta label/block counts
b54s_block_matched_lag_shifted_phi,timing_control,b5_4s_specificity_audit,P6,52.0,0.000373918379060173,0.07988804320230453,lag-shifted phi memory sign-switches matched to +eta label/block counts
b54s_block_matched_lag_shifted_phi,timing_control,b5_4s_specificity_audit,P6,67.0,-0.20726232248311577,0.301091307260694,lag-shifted phi memory sign-switches matched to +eta label/block counts
b54s_block_matched_lag_shifted_phi,timing_control,b5_4s_specificity_audit,P6,81.0,0.08808110559265597,0.2054003242296502,lag-shifted phi memory sign-switches matched to +eta label/block counts
b54s_block_matched_lag_shifted_phi,timing_control,b5_4s_specificity_audit,P6,97.0,-0.21845918569000777,0.2488485754260791,lag-shifted phi memory sign-switches matched to +eta label/block counts
b54s_block_matched_lag_shifted_phi,timing_control,b5_4s_specificity_audit,P6,133.0,0.061977763452363804,0.40209567593514495,lag-shifted phi memory sign-switches matched to +eta label/block counts
b54s_block_matched_lag_shifted_phi,timing_control,b5_4s_specificity_audit,P6,170.0,-0.24101276619473228,0.2716482785091728,lag-shifted phi memory sign-switches matched to +eta label/block counts
b54s_block_matched_lag_shifted_phi,timing_control,b5_4s_specificity_audit,P6,170.0,-0.24101276619473228,0.2716482785091728,lag-shifted phi memory sign-switches matched to +eta label/block counts
b54s_block_matched_lag_shifted_phi,timing_control,b5_4s_specificity_audit,P6,194.0,0.007510366377650096,0.12197245706022762,lag-shifted phi memory sign-switches matched to +eta label/block counts
b54s_block_matched_lag_shifted_phi,timing_control,b5_4s_specificity_audit,P6,285.0,0.02337394798110312,0.11431559657553218,lag-shifted phi memory sign-switches matched to +eta label/block counts
b54s_block_matched_lag_shifted_phi,timing_control,b5_4s_specificity_audit,P6,306.0,-0.24001375522111162,0.2803883135101114,lag-shifted phi memory sign-switches matched to +eta label/block counts
b54s_block_matched_lag_shifted_phi,timing_control,b5_4s_specificity_audit,P6,318.0,0.10363582596466886,0.1509788180320345,lag-shifted phi memory sign-switches matched to +eta label/block counts
b54s_block_matched_lag_shifted_phi,timing_control,b5_4s_specificity_audit,P6,336.0,-0.32103177498789526,0.3844855536184322,lag-shifted phi memory sign-switches matched to +eta label/block counts
b54s_block_matched_lag_shifted_phi,timing_control,b5_4s_specificity_audit,P6,378.0,0.07813204689099301,0.3861462804924704,lag-shifted phi memory sign-switches matched to +eta label/block counts
b54s_block_matched_lag_shifted_phi,timing_control,b5_4s_specificity_audit,P6,378.0,0.07813204689099301,0.3861462804924704,lag-shifted phi memory sign-switches matched to +eta label/block counts
b54s_block_matched_lag_shifted_phi,timing_control,b5_4s_specificity_audit,P7,5.0,0.04646988889188063,0.06066927387359373,lag-shifted phi memory sign-switches matched to +eta label/block counts
b54s_block_matched_lag_shifted_phi,timing_control,b5_4s_specificity_audit,P7,17.0,-0.01441741630735495,0.1891867242192763,lag-shifted phi memory sign-switches matched to +eta label/block counts
b54s_block_matched_lag_shifted_phi,timing_control,b5_4s_specificity_audit,P7,92.0,-0.2687179513962085,0.27988239342518983,lag-shifted phi memory sign-switches matched to +eta label/block counts
b54s_block_matched_lag_shifted_phi,timing_control,b5_4s_specificity_audit,P7,92.0,-0.2687179513962085,0.27988239342518983,lag-shifted phi memory sign-switches matched to +eta label/block counts
b54s_block_matched_lag_shifted_phi,timing_control,b5_4s_specificity_audit,P7,92.0,-0.2687179513962085,0.27988239342518983,lag-shifted phi memory sign-switches matched to +eta label/block counts
b54s_block_matched_lag_shifted_phi,timing_control,b5_4s_specificity_audit,P7,121.0,0.40396282865230804,0.6505864975932103,lag-shifted phi memory sign-switches matched to +eta label/block counts
b54s_block_matched_lag_shifted_phi,timing_control,b5_4s_specificity_audit,P7,129.0,-0.03938314281479813,0.2566257760883496,lag-shifted phi memory sign-switches matched to +eta label/block counts
b54s_block_matched_lag_shifted_phi,timing_control,b5_4s_specificity_audit,P7,136.0,0.21181793309969732,0.30808627231695407,lag-shifted phi memory sign-switches matched to +eta label/block counts
b54s_block_matched_lag_shifted_phi,timing_control,b5_4s_specificity_audit,P7,148.0,-0.1457382573667279,0.16570014828428542,lag-shifted phi memory sign-switches matched to +eta label/block counts
b54s_block_matched_lag_shifted_phi,timing_control,b5_4s_specificity_audit,P7,160.0,0.32663211324573005,0.33053401811440164,lag-shifted phi memory sign-switches matched to +eta label/block counts
b54s_block_matched_lag_shifted_phi,timing_control,b5_4s_specificity_audit,P7,171.0,-0.08338315721081775,0.24494950981399594,lag-shifted phi memory sign-switches matched to +eta label/block counts
b54s_block_matched_lag_shifted_phi,timing_control,b5_4s_specificity_audit,P7,191.0,0.07833922580225025,0.3149924135399407,lag-shifted phi memory sign-switches matched to +eta label/block counts
b54s_block_matched_lag_shifted_phi,timing_control,b5_4s_specificity_audit,P7,222.0,-0.19069419751416883,0.2142605020883402,lag-shifted phi memory sign-switches matched to +eta label/block counts
b54s_block_matched_lag_shifted_phi,timing_control,b5_4s_specificity_audit,P7,294.0,0.01643259093237545,0.0948509921489028,lag-shifted phi memory sign-switches matched to +eta label/block counts
b54s_block_matched_lag_shifted_phi,timing_control,b5_4s_specificity_audit,P7,294.0,0.01643259093237545,0.0948509921489028,lag-shifted phi memory sign-switches matched to +eta label/block counts
b54s_block_matched_lag_shifted_phi,timing_control,b5_4s_specificity_audit,P7,307.0,0.14387329132833787,0.1882394863483941,lag-shifted phi memory sign-switches matched to +eta label/block counts
b54s_block_matched_lag_shifted_phi,timing_control,b5_4s_specificity_audit,P7,348.0,-0.17601890441698512,0.2595221023192721,lag-shifted phi memory sign-switches matched to +eta label/block counts
b54s_block_matched_lag_shifted_phi,timing_control,b5_4s_specificity_audit,P7,363.0,0.27197412553439687,0.4050930426915348,lag-shifted phi memory sign-switches matched to +eta label/block counts
b54s_block_matched_lag_shifted_phi,timing_control,b5_4s_specificity_audit,P7,363.0,0.27197412553439687,0.4050930426915348,lag-shifted phi memory sign-switches matched to +eta label/block counts
b54s_block_matched_lag_shifted_phi,timing_control,b5_4s_specificity_audit,P7,406.0,0.09895752318712706,0.15252753555475118,lag-shifted phi memory sign-switches matched to +eta label/block counts
b54s_block_matched_lag_shifted_phi,timing_control,b5_4s_specificity_audit,P8,16.0,-0.17368362487434694,0.17582772323743892,lag-shifted phi memory sign-switches matched to +eta label/block counts
b54s_block_matched_lag_shifted_phi,timing_control,b5_4s_specificity_audit,P8,16.0,-0.17368362487434694,0.17582772323743892,lag-shifted phi memory sign-switches matched to +eta label/block counts
b54s_block_matched_lag_shifted_phi,timing_control,b5_4s_specificity_audit,P8,16.0,-0.17368362487434694,0.17582772323743892,lag-shifted phi memory sign-switches matched to +eta label/block counts
b54s_block_matched_lag_shifted_phi,timing_control,b5_4s_specificity_audit,P8,34.0,-0.14451149688024992,0.22563789875736576,lag-shifted phi memory sign-switches matched to +eta label/block counts
b54s_block_matched_lag_shifted_phi,timing_control,b5_4s_specificity_audit,P8,34.0,-0.14451149688024992,0.22563789875736576,lag-shifted phi memory sign-switches matched to +eta label/block counts
b54s_block_matched_lag_shifted_phi,timing_control,b5_4s_specificity_audit,P8,50.0,0.0857517592288759,0.23141606505382278,lag-shifted phi memory sign-switches matched to +eta label/block counts
b54s_block_matched_lag_shifted_phi,timing_control,b5_4s_specificity_audit,P8,90.0,-0.045759429741269786,0.38328869971477597,lag-shifted phi memory sign-switches matched to +eta label/block counts
b54s_block_matched_lag_shifted_phi,timing_control,b5_4s_specificity_audit,P8,106.0,-0.04650253528271417,0.1715352687913886,lag-shifted phi memory sign-switches matched to +eta label/block counts
b54s_block_matched_lag_shifted_phi,timing_control,b5_4s_specificity_audit,P8,118.0,0.06820251286670784,0.20181424995892486,lag-shifted phi memory sign-switches matched to +eta label/block counts
b54s_block_matched_lag_shifted_phi,timing_control,b5_4s_specificity_audit,P8,149.0,0.03843689757429945,0.1455903237569042,lag-shifted phi memory sign-switches matched to +eta label/block counts
b54s_block_matched_lag_shifted_phi,timing_control,b5_4s_specificity_audit,P8,211.0,0.28930054238119585,0.3607756191243942,lag-shifted phi memory sign-switches matched to +eta label/block counts
b54s_block_matched_lag_shifted_phi,timing_control,b5_4s_specificity_audit,P8,222.0,-0.12302471131071799,0.15535893977766213,lag-shifted phi memory sign-switches matched to +eta label/block counts
b54s_block_matched_lag_shifted_phi,timing_control,b5_4s_specificity_audit,P8,237.0,0.057939944682765934,0.14990795092170323,lag-shifted phi memory sign-switches matched to +eta label/block counts
b54s_block_matched_lag_shifted_phi,timing_control,b5_4s_specificity_audit,P8,277.0,-0.08866334949684929,0.10324496703141983,lag-shifted phi memory sign-switches matched to +eta label/block counts
b54s_block_matched_lag_shifted_phi,timing_control,b5_4s_specificity_audit,P8,306.0,0.24271524451944154,0.2733180639840775,lag-shifted phi memory sign-switches matched to +eta label/block counts
b54s_block_matched_lag_shifted_phi,timing_control,b5_4s_specificity_audit,P8,332.0,-0.1227591526776877,0.4330714859689122,lag-shifted phi memory sign-switches matched to +eta label/block counts
b54s_block_matched_lag_shifted_phi,timing_control,b5_4s_specificity_audit,P8,332.0,-0.1227591526776877,0.4330714859689122,lag-shifted phi memory sign-switches matched to +eta label/block counts
b54s_block_matched_lag_shifted_phi,timing_control,b5_4s_specificity_audit,P8,355.0,0.10346661597190747,0.2481202262095093,lag-shifted phi memory sign-switches matched to +eta label/block counts
b54s_block_matched_lag_shifted_phi,timing_control,b5_4s_specificity_audit,P9,11.0,-0.06507363348906367,0.13347273591817546,lag-shifted phi memory sign-switches matched to +eta label/block counts
b54s_block_matched_lag_shifted_phi,timing_control,b5_4s_specificity_audit,P9,37.0,0.030199625138568192,0.1210377452032559,lag-shifted phi memory sign-switches matched to +eta label/block counts
b54s_block_matched_lag_shifted_phi,timing_control,b5_4s_specificity_audit,P9,86.0,-0.017095384847214012,0.3324255926057595,lag-shifted phi memory sign-switches matched to +eta label/block counts
b54s_block_matched_lag_shifted_phi,timing_control,b5_4s_specificity_audit,P9,86.0,-0.017095384847214012,0.3324255926057595,lag-shifted phi memory sign-switches matched to +eta label/block counts
b54s_block_matched_lag_shifted_phi,timing_control,b5_4s_specificity_audit,P9,102.0,0.06114963915054149,0.2140841973544258,lag-shifted phi memory sign-switches matched to +eta label/block counts
b54s_block_matched_lag_shifted_phi,timing_control,b5_4s_specificity_audit,P9,112.0,-0.31740514862496205,0.3886516231360003,lag-shifted phi memory sign-switches matched to +eta label/block counts
b54s_block_matched_lag_shifted_phi,timing_control,b5_4s_specificity_audit,P9,156.0,-0.029219247627467138,0.13860897850266168,lag-shifted phi memory sign-switches matched to +eta label/block counts
b54s_block_matched_lag_shifted_phi,timing_control,b5_4s_specificity_audit,P9,213.0,0.1479758607370143,0.19522568574519597,lag-shifted phi memory sign-switches matched to +eta label/block counts
b54s_block_matched_lag_shifted_phi,timing_control,b5_4s_specificity_audit,P9,213.0,0.1479758607370143,0.19522568574519597,lag-shifted phi memory sign-switches matched to +eta label/block counts
b54s_block_matched_lag_shifted_phi,timing_control,b5_4s_specificity_audit,P9,213.0,0.1479758607370143,0.19522568574519597,lag-shifted phi memory sign-switches matched to +eta label/block counts
b54s_block_matched_lag_shifted_phi,timing_control,b5_4s_specificity_audit,P9,251.0,0.077179772733317,0.18111289567053324,lag-shifted phi memory sign-switches matched to +eta label/block counts
b54s_block_matched_lag_shifted_phi,timing_control,b5_4s_specificity_audit,P9,296.0,0.040760382939896964,0.13919533827388625,lag-shifted phi memory sign-switches matched to +eta label/block counts
b54s_block_matched_lag_shifted_phi,timing_control,b5_4s_specificity_audit,P9,331.0,-0.2666282607186581,0.2721702356905308,lag-shifted phi memory sign-switches matched to +eta label/block counts
b54s_block_matched_lag_shifted_phi,timing_control,b5_4s_specificity_audit,P9,344.0,0.11626426595240533,0.39533842345448356,lag-shifted phi memory sign-switches matched to +eta label/block counts
b54s_block_matched_lag_shifted_phi,timing_control,b5_4s_specificity_audit,P9,356.0,-0.2721901621372239,0.35148333298286827,lag-shifted phi memory sign-switches matched to +eta label/block counts
b54s_block_matched_lag_shifted_phi,timing_control,b5_4s_specificity_audit,P9,376.0,0.06440218595228592,0.4678686943439635,lag-shifted phi memory sign-switches matched to +eta label/block counts
b54s_block_matched_lag_shifted_phi,timing_control,b5_4s_specificity_audit,P9,396.0,-0.05910432269477122,0.09277155184745861,lag-shifted phi memory sign-switches matched to +eta label/block counts
b54s_block_matched_shuffled_phi_memory,block_matched_phi_control,b5_4s_specificity_audit,P1,20.0,0.03900336509637162,0.2512896287424784,shuffled phi memory sign-switches matched to +eta label/block counts
b54s_block_matched_shuffled_phi_memory,block_matched_phi_control,b5_4s_specificity_audit,P1,47.0,0.30771751895587146,0.31312065667445904,shuffled phi memory sign-switches matched to +eta label/block counts
b54s_block_matched_shuffled_phi_memory,block_matched_phi_control,b5_4s_specificity_audit,P1,51.0,-0.056946545899590806,0.24068531753429678,shuffled phi memory sign-switches matched to +eta label/block counts
b54s_block_matched_shuffled_phi_memory,block_matched_phi_control,b5_4s_specificity_audit,P1,72.0,-0.03163223077350125,0.04463378739792307,shuffled phi memory sign-switches matched to +eta label/block counts
b54s_block_matched_shuffled_phi_memory,block_matched_phi_control,b5_4s_specificity_audit,P1,74.0,-0.0736724961266719,0.08682381394523019,shuffled phi memory sign-switches matched to +eta label/block counts
b54s_block_matched_shuffled_phi_memory,block_matched_phi_control,b5_4s_specificity_audit,P1,99.0,0.1962748891844405,0.30964747240888785,shuffled phi memory sign-switches matched to +eta label/block counts
b54s_block_matched_shuffled_phi_memory,block_matched_phi_control,b5_4s_specificity_audit,P1,119.0,-0.14674238918103005,0.4129112235568584,shuffled phi memory sign-switches matched to +eta label/block counts
b54s_block_matched_shuffled_phi_memory,block_matched_phi_control,b5_4s_specificity_audit,P1,139.0,0.08078610584767416,0.13511524367793964,shuffled phi memory sign-switches matched to +eta label/block counts
b54s_block_matched_shuffled_phi_memory,block_matched_phi_control,b5_4s_specificity_audit,P1,145.0,0.04490080943509801,0.14324499275442576,shuffled phi memory sign-switches matched to +eta label/block counts
b54s_block_matched_shuffled_phi_memory,block_matched_phi_control,b5_4s_specificity_audit,P1,162.0,0.12117070722749729,0.5224041128059891,shuffled phi memory sign-switches matched to +eta label/block counts
b54s_block_matched_shuffled_phi_memory,block_matched_phi_control,b5_4s_specificity_audit,P1,184.0,0.05079192449538262,0.06685815132786418,shuffled phi memory sign-switches matched to +eta label/block counts
b54s_block_matched_shuffled_phi_memory,block_matched_phi_control,b5_4s_specificity_audit,P1,189.0,0.5756844733832265,1.1369883274218309,shuffled phi memory sign-switches matched to +eta label/block counts
b54s_block_matched_shuffled_phi_memory,block_matched_phi_control,b5_4s_specificity_audit,P1,191.0,-0.2753341378000721,0.3666163879519437,shuffled phi memory sign-switches matched to +eta label/block counts
b54s_block_matched_shuffled_phi_memory,block_matched_phi_control,b5_4s_specificity_audit,P1,201.0,0.4667511223090157,1.1602422784126036,shuffled phi memory sign-switches matched to +eta label/block counts
b54s_block_matched_shuffled_phi_memory,block_matched_phi_control,b5_4s_specificity_audit,P1,270.0,-0.15662676236081757,0.575117859633912,shuffled phi memory sign-switches matched to +eta label/block counts
b54s_block_matched_shuffled_phi_memory,block_matched_phi_control,b5_4s_specificity_audit,P1,274.0,0.020981825576556146,0.02428026544310774,shuffled phi memory sign-switches matched to +eta label/block counts
b54s_block_matched_shuffled_phi_memory,block_matched_phi_control,b5_4s_specificity_audit,P1,282.0,-0.1307593030632505,0.2720766623337963,shuffled phi memory sign-switches matched to +eta label/block counts
b54s_block_matched_shuffled_phi_memory,block_matched_phi_control,b5_4s_specificity_audit,P1,283.0,0.05639705071611795,0.18715635377936846,shuffled phi memory sign-switches matched to +eta label/block counts
b54s_block_matched_shuffled_phi_memory,block_matched_phi_control,b5_4s_specificity_audit,P1,284.0,-0.019950286285668306,0.07634733700178625,shuffled phi memory sign-switches matched to +eta label/block counts
b54s_block_matched_shuffled_phi_memory,block_matched_phi_control,b5_4s_specificity_audit,P1,297.0,-0.060270727118977296,0.5262547130960858,shuffled phi memory sign-switches matched to +eta label/block counts
b54s_block_matched_shuffled_phi_memory,block_matched_phi_control,b5_4s_specificity_audit,P1,298.0,0.1596746859059737,0.219945413024951,shuffled phi memory sign-switches matched to +eta label/block counts
b54s_block_matched_shuffled_phi_memory,block_matched_phi_control,b5_4s_specificity_audit,P1,311.0,-0.1345115474087339,0.3341977378490557,shuffled phi memory sign-switches matched to +eta label/block counts
b54s_block_matched_shuffled_phi_memory,block_matched_phi_control,b5_4s_specificity_audit,P1,321.0,-0.2687443123833522,0.49286817767276114,shuffled phi memory sign-switches matched to +eta label/block counts
b54s_block_matched_shuffled_phi_memory,block_matched_phi_control,b5_4s_specificity_audit,P1,340.0,-0.07456707616145278,0.13951448293066837,shuffled phi memory sign-switches matched to +eta label/block counts
b54s_block_matched_shuffled_phi_memory,block_matched_phi_control,b5_4s_specificity_audit,P1,369.0,0.09251915482038868,0.17384964800272257,shuffled phi memory sign-switches matched to +eta label/block counts
b54s_block_matched_shuffled_phi_memory,block_matched_phi_control,b5_4s_specificity_audit,P1,373.0,0.3404724729271092,0.3496896257852976,shuffled phi memory sign-switches matched to +eta label/block counts
b54s_block_matched_shuffled_phi_memory,block_matched_phi_control,b5_4s_specificity_audit,P1,376.0,-0.022829033341699126,0.1751033318130159,shuffled phi memory sign-switches matched to +eta label/block counts
b54s_block_matched_shuffled_phi_memory,block_matched_phi_control,b5_4s_specificity_audit,P10,69.0,-0.25562738532279616,0.3654676127518107,shuffled phi memory sign-switches matched to +eta label/block counts
